99775,64.860846,-147.82681
99776,63.376206,-143.35699
99777,65.172029,-152.08258
99778,65.250432,-166.35474
99779,63.135294,-142.53230
99780,63.341767,-142.93704
99781,67.015569,-146.41736
99782,70.640902,-160.02481
99783,65.612116,-168.08928
99784,64.684323,-163.44257
99785,65.342744,-166.51023
99786,67.083658,-157.86225
99788,66.653222,-143.72717
99789,70.215197,-151.02746
99791,70.477663,-157.41805
99801,58.358599,-134.54749
99820,57.487650,-134.57222
99824,58.276192,-134.39781
99825,58.068878,-136.27833
99826,58.434052,-135.73088
99827,59.279037,-135.61220
99829,58.109608,-135.43154
99830,56.975011,-133.93230
99832,57.959709,-136.22032
99833,56.784206,-132.97354
99835,57.064376,-135.32270
99840,59.465159,-135.31355
99841,57.777622,-135.20777
99850,58.411303,-135.40874
99901,55.368644,-131.67620
99903,55.742045,-132.25002
99918,56.009124,-132.82018
99919,55.677232,-132.55624
99921,55.456449,-133.02648
99922,55.209339,-132.82545
99923,55.941442,-130.05450
99925,55.555164,-133.07316
99926,55.123897,-131.56883
99927,56.337957,-133.60689
99929,56.409507,-132.33822
99950,55.875767,-131.46633
90001,33.972914,-118.24878
90002,33.948315,-118.24845
90003,33.962714,-118.27600
90004,34.077110,-118.30755
90005,34.058911,-118.30848
90006,34.048351,-118.29430
90007,34.026448,-118.28290
90008,34.009754,-118.33705
90010,34.062709,-118.31481
90011,34.007063,-118.25868
90012,34.061611,-118.23944
90013,34.044662,-118.24255
90014,34.042912,-118.25193
90015,34.038993,-118.26516
90016,34.029711,-118.35255
90017,34.052561,-118.26434
90018,34.029112,-118.31830
90019,34.048411,-118.34015
90020,34.066460,-118.30863
90021,34.029313,-118.24182
90022,34.023662,-118.15581
90023,34.023039,-118.20231
90024,34.063209,-118.43643
90025,34.045006,-118.44527
90026,34.078510,-118.26596
90027,34.111208,-118.28842
90028,34.098859,-118.32745
90029,34.090259,-118.29455
90031,34.078710,-118.21610
90032,34.081660,-118.17568
90033,34.050411,-118.21195
90034,34.030560,-118.39804
90035,34.052660,-118.38531
90036,34.070360,-118.34926
90037,34.002063,-118.28737
90038,34.089459,-118.32850
90039,34.110425,-118.25832
90040,33.997492,-118.15284
90041,34.137557,-118.20765
90042,34.114558,-118.19233
90043,33.987463,-118.33400
90044,33.953814,-118.29158
90045,33.960041,-118.39490
90046,34.098908,-118.36241
90047,33.958464,-118.30998
90048,34.073759,-118.37376
90049,34.067409,-118.47528
90056,33.986212,-118.37099
90057,34.061911,-118.27687
90058,34.000219,-118.22605
90059,33.927471,-118.24778
90061,33.923365,-118.27591
90062,34.003213,-118.30780
90063,34.045161,-118.18650
90064,34.034570,-118.42843
90065,34.107559,-118.22663
90066,34.002011,-118.43083
90067,34.056709,-118.41183
90068,34.122058,-118.33790
90069,34.090975,-118.38130
90071,34.052709,-118.25590
90077,34.101007,-118.45077
90201,33.972814,-118.17385
90210,34.088808,-118.40612
90211,34.066009,-118.38271
90212,34.060859,-118.40191
90220,33.890566,-118.23666
90221,33.893265,-118.20400
90222,33.910716,-118.23624
90230,33.997179,-118.40145
90232,34.021611,-118.39168
90240,33.958363,-118.11987
90241,33.942289,-118.12901
90242,33.920180,-118.14291
90245,33.921313,-118.40843
90247,33.891265,-118.29750
90248,33.870466,-118.28813
90249,33.899265,-118.31900
90250,33.914614,-118.35092
90254,33.866314,-118.39968
90255,33.978404,-118.21773
90260,33.888364,-118.35355
90261,33.895363,-118.37689
90262,33.924642,-118.20186
90263,34.035087,-118.70752
90265,34.051056,-118.80768
90266,33.888980,-118.40535
90270,33.988813,-118.18642
90272,34.050505,-118.53374
90274,33.784099,-118.38752
90275,33.758216,-118.36425
90277,33.828815,-118.38322
90278,33.871214,-118.37177
90280,33.944264,-118.19490
90290,34.101447,-118.59933
90291,33.992411,-118.46531
90292,33.976373,-118.45458
90293,33.957012,-118.44167
90301,33.955913,-118.35868
90302,33.975263,-118.35558
90303,33.934164,-118.33255
90304,33.936163,-118.36076
90305,33.960263,-118.32520
90401,34.014910,-118.49220
90402,34.036759,-118.50121
90403,34.032159,-118.49022
90404,34.026959,-118.47432
90405,34.009276,-118.47286
90501,33.828766,-118.31367
90502,33.833416,-118.29198
90503,33.840264,-118.35587
90504,33.870414,-118.33065
90505,33.810848,-118.35096
90601,34.002333,-118.03562
90602,33.967562,-118.03384
90603,33.941363,-117.99477
90604,33.929163,-118.00900
90605,33.945413,-118.03362
90606,33.978312,-118.06778
90620,33.841014,-118.00969
90621,33.875714,-117.99404
90623,33.849327,-118.04395
90630,33.817481,-118.03990
90631,33.934513,-117.95159
90638,33.902130,-118.00966
90640,34.014212,-118.11358
90650,33.906914,-118.08339
90660,33.989013,-118.08912
90670,33.933551,-118.06821
90680,33.803565,-117.99596
90701,33.867215,-118.08062
90703,33.868314,-118.06754
90704,33.368642,-118.40835
90706,33.888165,-118.12760
90710,33.797317,-118.30065
90712,33.851965,-118.14680
90713,33.847265,-118.11337
90715,33.840965,-118.07775
90716,33.828565,-118.07364
90717,33.793384,-118.31611
90720,33.794028,-118.07218
90723,33.899915,-118.16231
90731,33.732368,-118.28905
90732,33.736718,-118.31123
90740,33.759283,-118.08239
90742,33.718167,-118.07179
90743,33.729750,-118.08630
90744,33.784018,-118.25897
90745,33.823765,-118.26680
90746,33.857416,-118.25633
90802,33.769018,-118.19225
90803,33.761117,-118.12986
90804,33.783467,-118.15182
90805,33.865916,-118.18362
90806,33.801767,-118.18580
90807,33.828366,-118.18235
90808,33.823316,-118.11329
90810,33.816217,-118.21495
90813,33.781011,-118.19197
90814,33.771167,-118.14482
90815,33.795049,-118.11824
90822,33.776094,-118.11848
91001,34.192102,-118.14206
91006,34.134057,-118.02662
91007,34.126957,-118.05216
91010,34.137707,-117.96569
91011,34.211171,-118.19776
91016,34.140806,-118.00184
91020,34.211494,-118.23104
91024,34.164806,-118.05090
91030,34.112958,-118.15577
91040,34.261221,-118.31887
91042,34.256952,-118.28453
91101,34.146607,-118.13910
91103,34.166706,-118.15900
91104,34.169356,-118.12392
91105,34.137857,-118.16329
91106,34.142557,-118.12715
91107,34.151066,-118.08974
91108,34.122658,-118.11296
91201,34.170130,-118.29158
91202,34.166567,-118.26994
91203,34.152757,-118.26580
91204,34.135259,-118.25948
91205,34.138514,-118.24300
91206,34.156674,-118.22937
91207,34.165373,-118.24532
91208,34.189605,-118.22857
91214,34.232003,-118.24753
91301,34.139536,-118.76070
91302,34.133513,-118.66464
91303,34.198204,-118.60206
91304,34.218654,-118.62538
91306,34.209407,-118.57735
91307,34.197737,-118.64797
91311,34.259052,-118.59426
91316,34.168753,-118.51636
91320,34.175038,-118.93956
91321,34.377782,-118.51489
91324,34.240353,-118.55038
91325,34.235055,-118.51766
91326,34.276154,-118.54581
91331,34.254751,-118.42406
91335,34.200104,-118.54099
91340,34.284935,-118.43821
91342,34.307877,-118.42904
91343,34.239503,-118.48224
91344,34.277648,-118.50047
91345,34.264635,-118.45961
91350,34.481172,-118.42821
91351,34.424794,-118.44513
91352,34.224089,-118.37563
91354,34.445313,-118.55252
91355,34.406519,-118.56214
91356,34.164255,-118.54472
91360,34.208837,-118.87348
91361,34.143480,-118.85608
91362,34.190804,-118.83704
91364,34.158214,-118.60061
91367,34.176238,-118.61992
91377,34.182875,-118.76893
91381,34.384663,-118.58704
91384,34.478797,-118.65255
91401,34.176505,-118.43308
91402,34.223753,-118.44322
91403,34.152513,-118.46396
91405,34.199704,-118.44724
91406,34.201491,-118.49376
91411,34.178305,-118.45858
91423,34.153628,-118.43222
91436,34.155625,-118.48925
91501,34.186755,-118.30153
91502,34.177606,-118.30954
91504,34.201254,-118.32993
91505,34.166906,-118.34366
91506,34.169663,-118.32364
91601,34.168206,-118.37246
91602,34.152476,-118.36841
91604,34.143856,-118.39429
91605,34.208142,-118.40110
91606,34.185698,-118.38836
91607,34.165706,-118.39986
91608,34.139397,-118.35034
91701,34.131659,-117.59240
91702,34.128907,-117.90309
91706,34.087108,-117.96966
91709,33.975267,-117.72305
91710,34.015963,-117.68737
91711,34.110009,-117.71973
91719,33.735688,-117.42049
91722,34.097708,-117.90698
91723,34.085809,-117.88694
91724,34.088771,-117.85817
91730,34.104555,-117.58734
91731,34.076642,-118.03942
91732,34.070659,-118.01383
91733,34.050510,-118.04834
91737,34.147849,-117.57847
91739,34.127819,-117.52460
91740,34.119245,-117.85480
91741,34.140207,-117.85704
91743,34.066655,-117.58831
91744,34.029561,-117.93975
91745,34.000578,-117.96943
91746,34.046889,-117.98464
91748,33.985012,-117.89705
91750,34.117047,-117.77097
91752,34.001846,-117.52759
91754,34.048207,-118.14161
91755,34.054710,-118.11823
91759,34.231581,-117.66106
91761,34.036085,-117.60860
91762,34.057561,-117.66563
91763,34.070410,-117.69938
91764,34.077327,-117.62220
91765,34.004172,-117.81673
91766,34.045584,-117.75305
91767,34.080143,-117.73861
91768,34.065210,-117.77932
91770,34.066143,-118.08475
91773,34.103341,-117.81814
91775,34.114041,-118.09035
91776,34.089059,-118.09510
91780,34.101608,-118.05606
91784,34.138575,-117.66356
91786,34.101659,-117.65776
91789,34.018361,-117.85438
91790,34.068059,-117.93835
91791,34.063645,-117.89743
91792,34.020711,-117.89932
91801,34.090409,-118.12700
91803,34.072959,-118.14620
91901,32.823102,-116.73864
91902,32.663803,-117.02456
91905,32.672239,-116.31497
91906,32.664307,-116.46513
91910,32.638654,-117.06686
91911,32.608799,-117.06070
91913,32.642486,-116.98973
91914,32.662563,-116.95413
91915,32.638072,-116.95195
91916,32.890384,-116.62459
91917,32.616539,-116.71187
91931,32.852086,-116.55559
91932,32.579555,-117.11708
91934,32.624424,-116.17025
91935,32.718186,-116.82606
91941,32.761801,-117.01273
91942,32.785000,-117.01860
91945,32.733451,-117.03370
91948,32.875267,-116.42826
91950,32.670903,-117.09272
91962,32.773317,-116.49139
91963,32.620782,-116.60671
91977,32.721145,-116.99612
91978,32.732539,-116.95091
91980,32.588485,-116.63034
92003,33.289265,-117.20011
92004,33.184028,-116.26597
92007,33.026742,-117.27816
92008,33.158137,-117.32646
92009,33.097841,-117.26744
92014,32.961812,-117.25967
92019,32.788736,-116.90487
92020,32.799100,-116.97334
92021,32.820100,-116.91234
92024,33.053092,-117.26855
92025,33.106862,-117.07077
